ID,lat,lon,Season,Year,start,end
1,48.039208499156715,7.849525673343904,Summer,2023,2023-06-27,2023-07-26
1,48.039208499156715,7.849525673343904,Spring,2022,2022-03-31,2022-04-29
1,48.039208499156715,7.849525673343904,Spring,2024,2024-03-28,2024-05-02
1,48.039208499156715,7.849525673343904,Winter,2023,2023-01-10,2023-02-08
1,48.039208499156715,7.849525673343904,Winter,2024,2023-12-29,2024-02-02
1,48.039208499156715,7.849525673343904,Fall,2023,2023-10-04,2023-11-02
1,48.039208499156715,7.849525673343904,Spring,2023,2023-04-12,2023-05-11
1,48.039208499156715,7.849525673343904,Fall,2022,2022-10-04,2022-11-02
1,48.039208499156715,7.849525673343904,Summer,2022,2022-06-28,2022-07-27
1,48.039208499156715,7.849525673343904,Summer,2024,2024-06-27,2024-07-30
2,48.02626800363218,7.858032001035223,Winter,2022,2022-01-10,2022-02-08
2,48.02626800363218,7.858032001035223,Winter,2023,2023-01-10,2023-02-08
2,48.02626800363218,7.858032001035223,Fall,2023,2023-10-04,2023-11-02
2,48.02626800363218,7.858032001035223,Winter,2024,2023-12-29,2024-02-02
2,48.02626800363218,7.858032001035223,Spring,2022,2022-04-01,2022-05-10
2,48.02626800363218,7.858032001035223,Summer,2023,2023-06-27,2023-07-26
2,48.02626800363218,7.858032001035223,Summer,2022,2022-06-28,2022-07-27
2,48.02626800363218,7.858032001035223,Spring,2024,2024-03-28,2024-05-02
2,48.02626800363218,7.858032001035223,Spring,2023,2023-04-03,2023-05-02
2,48.02626800363218,7.858032001035223,Summer,2024,2024-06-27,2024-07-30
2,48.02626800363218,7.858032001035223,Fall,2022,2022-10-18,2022-11-02
8,47.98514600360513,7.796449000963868,Spring,2022,2022-03-28,2022-04-27
8,47.98514600360513,7.796449000963868,Winter,2023,2023-01-11,2023-02-09
8,47.98514600360513,7.796449000963868,Winter,2022,2022-01-12,2022-02-10
8,47.98514600360513,7.796449000963868,Spring,2023,2023-04-05,2023-05-04
8,47.98514600360513,7.796449000963868,Spring,2024,2024-03-26,2024-04-29
8,47.98514600360513,7.796449000963868,Summer,2024,2024-06-27,2024-08-21
8,47.98514600360513,7.796449000963868,Summer,2023,2023-06-28,2023-07-28
8,47.98514600360513,7.796449000963868,Summer,2022,2022-06-30,2022-07-29
8,47.98514600360513,7.796449000963868,Winter,2024,2023-12-30,2024-01-31
8,47.98514600360513,7.796449000963868,Fall,2023,2023-10-05,2023-11-03
8,47.98514600360513,7.796449000963868,Fall,2022,2022-10-06,2022-10-28
9,48.015662003625515,7.82992400100258,Summer,2022,2022-06-27,2022-07-21
9,48.015662003625515,7.82992400100258,Spring,2022,2022-03-31,2022-04-29
9,48.015662003625515,7.82992400100258,Fall,2022,2022-10-04,2022-11-02
9,48.015662003625515,7.82992400100258,Winter,2022,2022-01-18,2022-02-15
9,48.015662003625515,7.82992400100258,Winter,2023,2023-01-10,2023-02-08
9,48.015662003625515,7.82992400100258,Spring,2023,2023-04-03,2023-05-02
9,48.015662003625515,7.82992400100258,Summer,2023,2023-06-27,2023-07-26
11,48.01031900362278,7.78580600095119,Spring,2023,2023-04-05,2023-05-04
11,48.01031900362278,7.78580600095119,Summer,2024,2024-06-27,2024-07-30
11,48.01031900362278,7.78580600095119,Summer,2022,2022-06-29,2022-07-28
11,48.01031900362278,7.78580600095119,Winter,2022,2022-01-15,2022-02-13
11,48.01031900362278,7.78580600095119,Fall,2022,2022-10-03,2022-11-03
11,48.01031900362278,7.78580600095119,Summer,2023,2023-06-28,2023-07-28
11,48.01031900362278,7.78580600095119,Winter,2023,2023-01-11,2023-02-09
11,48.01031900362278,7.78580600095119,Spring,2022,2022-04-01,2022-04-30
12,48.001922003616066,7.827660001000098,Summer,2023,2023-06-27,2023-07-11
12,48.001922003616066,7.827660001000098,Fall,2023,2023-10-05,2023-11-03
12,48.001922003616066,7.827660001000098,Spring,2023,2023-04-12,2023-05-11
12,48.001922003616066,7.827660001000098,Summer,2024,2024-06-27,2024-07-27
12,48.001922003616066,7.827660001000098,Spring,2022,2022-04-01,2022-04-30
12,48.001922003616066,7.827660001000098,Spring,2024,2024-03-26,2024-04-29
12,48.001922003616066,7.827660001000098,Winter,2022,2022-01-10,2022-02-04
12,48.001922003616066,7.827660001000098,Winter,2023,2023-01-10,2023-02-02
12,48.001922003616066,7.827660001000098,Winter,2024,2023-12-30,2024-01-31
12,48.001922003616066,7.827660001000098,Summer,2022,2022-06-27,2022-07-26
12,48.001922003616066,7.827660001000098,Fall,2022,2022-10-04,2022-11-02
12,48.001922003616066,7.827660001000098,Fall,2024,2024-09-28,2024-11-09
13,48.00987100362128,7.840289001014732,Spring,2023,2023-04-05,2023-05-04
13,48.00987100362128,7.840289001014732,Fall,2023,2023-10-04,2023-11-02
13,48.00987100362128,7.840289001014732,Spring,2022,2022-03-31,2022-04-29
13,48.00987100362128,7.840289001014732,Summer,2024,2024-06-26,2024-07-26
13,48.00987100362128,7.840289001014732,Summer,2022,2022-06-27,2022-07-26
13,48.00987100362128,7.840289001014732,Winter,2022,2022-01-10,2022-02-07
13,48.00987100362128,7.840289001014732,Spring,2024,2024-03-26,2024-04-29
13,48.00987100362128,7.840289001014732,Winter,2023,2023-01-10,2023-02-08
13,48.00987100362128,7.840289001014732,Winter,2024,2023-12-29,2024-02-02
13,48.00987100362128,7.840289001014732,Fall,2024,2024-09-28,2024-11-11
13,48.00987100362128,7.840289001014732,Fall,2022,2022-10-04,2022-11-02
13,48.00987100362128,7.840289001014732,Summer,2023,2023-06-27,2023-07-26
14,48.00097100361589,7.806277000975171,Winter,2024,2023-12-30,2024-01-31
14,48.00097100361589,7.806277000975171,Winter,2023,2023-01-11,2023-02-09
14,48.00097100361589,7.806277000975171,Spring,2024,2024-03-10,2024-04-29
14,48.00097100361589,7.806277000975171,Summer,2024,2024-06-27,2024-07-27
14,48.00097100361589,7.806277000975171,Fall,2023,2023-10-05,2023-11-03
14,48.00097100361589,7.806277000975171,Winter,2022,2022-01-12,2022-02-10
14,48.00097100361589,7.806277000975171,Summer,2023,2023-06-28,2023-07-28
14,48.00097100361589,7.806277000975171,Fall,2022,2022-10-06,2022-11-04
14,48.00097100361589,7.806277000975171,Spring,2022,2022-04-01,2022-05-12
14,48.00097100361589,7.806277000975171,Summer,2022,2022-06-29,2022-07-28
14,48.00097100361589,7.806277000975171,Spring,2023,2023-04-05,2023-05-04
17,48.02154600362991,7.815206000985354,Spring,2023,2023-04-03,2023-05-02
17,48.02154600362991,7.815206000985354,Summer,2023,2023-06-27,2023-07-26
17,48.02154600362991,7.815206000985354,Summer,2022,2022-06-30,2022-07-24
17,48.02154600362991,7.815206000985354,Spring,2022,2022-03-31,2022-04-29
17,48.02154600362991,7.815206000985354,Winter,2022,2022-01-15,2022-02-12
17,48.02154600362991,7.815206000985354,Spring,2024,2024-04-01,2024-05-02
17,48.02154600362991,7.815206000985354,Fall,2023,2023-10-04,2023-11-02
17,48.02154600362991,7.815206000985354,Winter,2023,2023-01-10,2023-02-08
17,48.02154600362991,7.815206000985354,Fall,2022,2022-10-04,2022-11-02
17,48.02154600362991,7.815206000985354,Summer,2024,2024-06-27,2024-07-30
18,48.02701500363341,7.8267900009988,Summer,2023,2023-06-27,2023-07-26
18,48.02701500363341,7.8267900009988,Winter,2024,2023-12-29,2024-02-02
18,48.02701500363341,7.8267900009988,Winter,2023,2023-01-10,2023-02-08
18,48.02701500363341,7.8267900009988,Fall,2023,2023-10-04,2023-11-02
18,48.02701500363341,7.8267900009988,Spring,2024,2024-03-28,2024-05-02
18,48.02701500363341,7.8267900009988,Spring,2023,2023-04-03,2023-05-02
18,48.02701500363341,7.8267900009988,Spring,2022,2022-03-31,2022-04-29
18,48.02701500363341,7.8267900009988,Summer,2022,2022-06-28,2022-07-27
18,48.02701500363341,7.8267900009988,Fall,2022,2022-10-04,2022-11-02
18,48.02701500363341,7.8267900009988,Winter,2022,2022-01-14,2022-02-12
18,48.02701500363341,7.8267900009988,Summer,2024,2024-06-27,2024-07-30
19,48.01274300362252,7.872538001052288,Summer,2023,2023-06-27,2023-07-11
19,48.01274300362252,7.872538001052288,Summer,2024,2024-06-26,2024-07-29
19,48.01274300362252,7.872538001052288,Winter,2024,2023-12-29,2024-01-31
19,48.01274300362252,7.872538001052288,Winter,2023,2023-01-10,2023-02-09
19,48.01274300362252,7.872538001052288,Spring,2022,2022-03-31,2022-04-29
19,48.01274300362252,7.872538001052288,Summer,2022,2022-06-27,2022-07-26
19,48.01274300362252,7.872538001052288,Spring,2023,2023-04-04,2023-05-04
19,48.01274300362252,7.872538001052288,Spring,2024,2024-03-26,2024-05-01
19,48.01274300362252,7.872538001052288,Fall,2022,2022-10-06,2022-11-04
19,48.01274300362252,7.872538001052288,Winter,2022,2022-01-13,2022-02-12
19,48.01274300362252,7.872538001052288,Fall,2023,2023-10-04,2023-11-02
20,48.001611003614904,7.8682510010474225,Summer,2023,2023-06-27,2023-07-27
20,48.001611003614904,7.8682510010474225,Summer,2022,2022-06-27,2022-07-26
20,48.001611003614904,7.8682510010474225,Winter,2024,2023-12-29,2024-01-31
20,48.001611003614904,7.8682510010474225,Fall,2023,2023-10-04,2023-11-02
20,48.001611003614904,7.8682510010474225,Spring,2024,2024-03-27,2024-05-05
20,48.001611003614904,7.8682510010474225,Summer,2024,2024-06-26,2024-07-29
20,48.001611003614904,7.8682510010474225,Winter,2022,2022-01-13,2022-02-13
20,48.001611003614904,7.8682510010474225,Winter,2023,2023-01-11,2023-02-09
20,48.001611003614904,7.8682510010474225,Spring,2022,2022-03-31,2022-04-29
20,48.001611003614904,7.8682510010474225,Spring,2023,2023-04-04,2023-05-04
20,48.001611003614904,7.8682510010474225,Fall,2022,2022-10-06,2022-11-04
21,47.9975680036143,7.769797000932641,Summer,2024,2024-06-27,2024-07-30
21,47.9975680036143,7.769797000932641,Summer,2022,2022-07-01,2022-07-28
21,47.9975680036143,7.769797000932641,Spring,2024,2024-03-26,2024-04-29
21,47.9975680036143,7.769797000932641,Fall,2022,2022-10-03,2022-10-31
21,47.9975680036143,7.769797000932641,Winter,2023,2023-01-11,2023-02-09
21,47.9975680036143,7.769797000932641,Fall,2023,2023-10-05,2023-11-03
21,47.9975680036143,7.769797000932641,Spring,2023,2023-04-05,2023-05-04
21,47.9975680036143,7.769797000932641,Summer,2023,2023-06-28,2023-07-28
